30/09/2024,Tiras bacon,Comida,1.75,Ingresos
30/09/2024,Tendedero,Hogar,6.99,Ingresos
01/10/2024,Suscripci�n Romero,Hogar,22.9,Ingresos
01/10/2024,Asador De Luz,Viajes,7,Ahorros
01/10/2024,Repsol Zaragoza,Viajes,31.29,Ahorros
01/10/2024,Bravas y schweppes,Viajes,11.35,Ahorros
01/10/2024,Parking Port,Viajes,4.95,Ahorros
01/10/2024,Billetes Metro,Viajes,5.1,Ahorros
02/10/2024,Dunkin,Viajes,7.42,Ahorros
02/10/2024,Repsol Zaragoza,Viajes,57.85,Ahorros
02/10/2024,BP Galapagar,Viajes,30.3,Ahorros
02/10/2024,Aceite 5L,Comida,7.95,Ingresos
02/10/2024,Fairy,Hogar,5.99,Ingresos
02/10/2024,Caldo paella,Comida,3.15,Ingresos
02/10/2024,Spaghetti Garofalo,Categoria,3.4,Ingresos
02/10/2024,Jamon iberico 150g,Comida,7.65,Ingresos
02/10/2024,Patatas 5kg,Comida,6.89,Ingresos
02/10/2024,Carne piacada 1.2kg,Comida,4.37,Ingresos
02/10/2024,Arreglo paella,Comida,6.64,Ingresos
02/10/2024,Lomo familiar,Comida,6.72,Ingresos
02/10/2024,Hamburguesas x2,Comida,7.4,Ingresos
02/10/2024,Jabon manos,Hogar,0.9,Ingresos
02/10/2024,Entrada Alaves - Valladolid,Viajes,39.5,Ahorros
03/10/2024,Pimiento,Comida,0.53,Ingresos
03/10/2024,Langostinos,Comida,2.69,Ingresos
03/10/2024,Cheddar,Comida,1.79,Ingresos
03/10/2024,Pipas,Merienda,1.22,Ingresos
03/10/2024,Cebolleta,Comida,1.52,Ingresos
04/10/2024,Cables coche,Hogar,17.99,Ingresos
04/10/2024,Tomate rosa,Comida,1.76,Ingresos
04/10/2024,Pan hamburguesas,Comida,1.93,Ingresos
04/10/2024,Bacon,Comida,1.49,Ingresos
01/10/2024,Alquiler,Alquiler,340,Ingresos
05/10/2024,Cable Cat6a,Hogar,20.99,Ingresos
05/10/2024,Crimpadora,Hogar,12.99,Ingresos
05/10/2024,Conectores RJ45,Hogar,5.99,Ingresos
06/10/2024,Gimnasio,Hogar,29.99,Ingresos
06/10/2024,Huevos,Comida,1.22,Ingresos
07/10/2024,Tostadas,Restaurantes,4.2,Ingresos
07/10/2024,Bonobus,Transporte,8,Ingresos
07/10/2024,Burger King,Restaurantes,12.55,Ingresos
07/10/2024,Chroizo,Comida,2.55,Ingresos
07/10/2024,Filetes ternera,Comida,5.72,Ingresos
07/10/2024,Huevos x6,Comida,1.99,Ingresos
07/10/2024,Maletin jamon,Caprichos,38.99,Ahorros
07/10/2024,Lasca,Comida,3.15,Ingresos
07/10/2024,Filetes cachopo,Comida,4.48,Ingresos
07/10/2024,Havarti,Comida,3.25,Ingresos
07/10/2024,Lechuga,Comida,1.55,Ingresos
07/10/2024,Picatostes,Categoria,2.2,Ingresos
07/10/2024,Brochetas,Comida,3.75,Ingresos
07/10/2024,Pechugas pollo x3,Comida,15.24,Ingresos
07/10/2024,Flexo 2m,Hogar,1.19,Ingresos
07/10/2024,Jamon serrano,Comida,2.35,Ingresos
07/10/2024,Salchichon,Merienda,9.29,Ingresos
07/10/2024,Lentejas,Comida,0.76,Ingresos
07/10/2024,Tomate rosado,Merienda,2.08,Ingresos
07/10/2024,Filetes pollo,Comida,4.58,Ingresos
07/10/2024,Lasagna aldi,Comida,4.99,Ingresos
07/10/2024,Mozzarella bufala,Merienda,3.98,Ingresos
08/10/2024,Correos regalo,Caprichos,21.25,Ahorros
08/10/2024,Limpiazapatos,Hogar,1.5,Ingresos
08/10/2024,Platanos,Merienda,0.54,Ingresos
09/10/2024,Sal Roca,Comida,0.78,Ingresos
09/10/2024,Nutella,Dulces,2.69,Ingresos
09/10/2024,Cookies,Dulces,1.18,Ingresos
09/10/2024,Manolitos,Dulces,3.2,Ingresos
10/10/2024,Adaptadores rj45 hem,Hogar,2.18,Ingresos
10/10/2024,Conectores rj45,Hogar,3.09,Ingresos
12/10/2024,Leche Fresca,Comida,1.07,Ingresos
12/10/2024,Helado Turron,Dulces,2.85,Ingresos
13/10/2024,Alicates,Hogar,5.95,Ingresos
13/10/2024,Mile,Restaurantes,19.45,Ingresos
13/10/2024,Alfajor y cafe,Restaurantes,5.4,Ingresos
13/10/2024,Plato tortilla,Hogar,3.25,Ahorros
13/10/2024,iCloud,Hogar,0.99,Ingresos
14/10/2024,Pan,Comida,0.85,Ingresos
14/10/2024,Mozarella rallada,Comida,1.57,Ingresos
